Epoch,Training Accuracy,Validation Accuracy,Training Loss,Validation Loss,Precision,Recall,F1 Score
24,0.8681318759918213,0.8913043737411499,0.3165208101272583,0.2557106018066406,0.9090909090909091,0.8695652173913043,0.8888888888888888
25,0.8901098966598511,0.9130434989929199,0.3061088025569916,0.21018977463245392,0.8518518518518519,1.0,0.92
26,0.8681318759918213,0.8913043737411499,0.33662793040275574,0.2663044035434723,0.95,0.8260869565217391,0.8837209302325582
27,0.8626373410224915,0.9347826242446899,0.3024243712425232,0.17785654962062836,0.9545454545454546,0.9130434782608695,0.9333333333333333
28,0.8571428656578064,0.9347826242446899,0.33045580983161926,0.17297592759132385,0.9166666666666666,0.9565217391304348,0.9361702127659575
29,0.906593382358551,0.9347826242446899,0.2794465720653534,0.19083479046821594,0.9166666666666666,0.9565217391304348,0.9361702127659575
30,0.8681318759918213,0.9130434989929199,0.28791630268096924,0.18610705435276031,0.9130434782608695,0.9130434782608695,0.9130434782608695
31,0.8681318759918213,0.8913043737411499,0.3117774426937103,0.2138904482126236,0.9090909090909091,0.8695652173913043,0.8888888888888888
32,0.8461538553237915,0.8478260636329651,0.31693321466445923,0.2648470997810364,0.9444444444444444,0.7391304347826086,0.8292682926829268
33,0.8681318759918213,0.9347826242446899,0.27725985646247864,0.167445570230484,0.9545454545454546,0.9130434782608695,0.9333333333333333
34,0.8626373410224915,0.804347813129425,0.28492867946624756,0.6979018449783325,1.0,0.6086956521739131,0.7567567567567568
35,0.8736263513565063,0.9130434989929199,0.28081953525543213,0.17883633077144623,0.88,0.9565217391304348,0.9166666666666666
36,0.8626373410224915,0.782608687877655,0.3156115710735321,0.4976842403411865,1.0,0.5652173913043478,0.7222222222222222
37,0.8571428656578064,0.9130434989929199,0.3054482638835907,0.2191687673330307,0.9523809523809523,0.8695652173913043,0.9090909090909091
38,0.8791208863258362,0.9130434989929199,0.2858753204345703,0.17755308747291565,0.9130434782608695,0.9130434782608695,0.9130434782608695
39,0.8846153616905212,0.9347826242446899,0.26569902896881104,0.2817254364490509,1.0,0.8695652173913043,0.9302325581395349
40,0.8736263513565063,0.9347826242446899,0.274533748626709,0.14854486286640167,0.9166666666666666,0.9565217391304348,0.9361702127659575
41,0.8901098966598511,0.8478260636329651,0.2671232521533966,0.35231730341911316,1.0,0.6956521739130435,0.8205128205128205
42,0.8901098966598511,0.9130434989929199,0.22066950798034668,0.16746263206005096,0.9130434782608695,0.9130434782608695,0.9130434782608695
43,0.8681318759918213,0.9347826242446899,0.38395801186561584,0.18921899795532227,0.9545454545454546,0.9130434782608695,0.9333333333333333
44,0.8681318759918213,0.9130434989929199,0.35830867290496826,0.24686378240585327,0.9130434782608695,0.9130434782608695,0.9130434782608695
45,0.8901098966598511,0.717391312122345,0.29145777225494385,0.47716024518013,0.9166666666666666,0.4782608695652174,0.6285714285714286
46,0.8351648449897766,0.8695651888847351,0.4154142737388611,0.3619708716869354,0.9473684210526315,0.782608695652174,0.8571428571428571
47,0.7967032790184021,0.8260869383811951,0.4158341884613037,0.3361009657382965,0.9411764705882353,0.6956521739130435,0.8
48,0.8736263513565063,0.9130434989929199,0.3370390832424164,0.20409250259399414,0.8518518518518519,1.0,0.92
49,0.8736263513565063,0.8913043737411499,0.30277249217033386,0.2557477355003357,0.95,0.8260869565217391,0.8837209302325582
50,0.8406593203544617,0.8913043737411499,0.3267958164215088,0.24746280908584595,0.8214285714285714,1.0,0.9019607843137255
